id,county_name,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_ht_own,hh_type1_h_own,hh_type1_ht_rent,hh_type1_h_rent,rate,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips
'05057','Hempstead',36322,2.45,0.99799,58.08555,25.89878,61.58743,28.75006,50.50978,19.73049,32.18677,1.92339,26501.99164,11.59705
'47023','Chester',40143,2.57,1.08926,58.69513,26.50957,61.47644,28.9033,50.67767,19.60934,32.18557,2.00424,28991.00351,13.34692
'37189','Watauga',31967,2.09,0.98646,71.56203,39.3869,80.50314,46.99075,61.03117,30.43106,32.17513,1.70243,22472.84571,6.08007
'37107','Lenoir',33625,2.38,0.9517,63.96845,31.79937,69.72278,36.95001,54.46176,23.29004,32.16908,1.74008,24453.26981,7.32016
'40135','Sequoyah',38295,2.59,1.05948,56.37382,24.23369,58.93949,26.387,49.65999,18.59889,32.14014,1.95374,28636.00066,1.61038
'05027','Columbia',35148,2.35,0.89011,58.66161,26.54799,63.07817,30.10473,48.47194,18.34204,32.11363,1.85804,25617.41447,1.69328
'13195','Madison',40627,2.65,1.13154,60.55987,28.45691,63.399,31.16145,51.14029,19.48391,32.10295,2.0151,29090.4037,5.5977
'13175','Laurens',36676,2.62,0.99682,59.99947,27.90976,65.25155,32.25263,49.02795,18.83756,32.08972,1.89254,26630.12063,5.57505
'16067','Minidoka',40134,2.87,1.11259,56.45658,24.37639,59.14797,26.99659,47.58238,15.73691,32.08019,2.00134,28674.59101,0
'40115','Ottawa',35483,2.54,0.99939,57.86907,25.81894,60.93456,28.4462,48.68064,17.94408,32.05013,1.83456,25966.87502,2.61432
'13207','Monroe',40746,2.63,1.04019,63.00316,30.95966,65.90596,33.8436,51.42188,19.4536,32.0435,2.00067,29401.40036,6.17786
'48107','Crosby',42415,2.53,1.15833,53.8901,21.90413,56.4173,24.61657,47.41678,14.95633,31.98597,2.06432,31942.96581,0.21325
'31035','Clay',44233,2.43,1.15386,52.60593,20.62174,54.9945,23.05878,44.50801,12.35948,31.98419,2.13773,32811.75912,0
'48011','Armstrong',46384,2.65,1.24089,53.49972,21.51748,54.17342,22.38822,50.42827,17.54773,31.98223,2.2262,35484.05122,0.07862
'37079','Greene',38916,2.45,1.09823,57.85376,25.87445,61.30105,29.2877,49.70381,17.80496,31.97931,1.96487,28766.7366,3.40051
'48001','Anderson',40378,2.86,0.9128,60.59117,28.61419,63.97315,31.5327,51.13306,20.45226,31.97697,1.98956,29929.81561,5.09094
'51143','Pittsylvania',35049,2.26,0.90776,62.49022,30.55561,65.74798,33.71301,49.92498,18.37748,31.9346,1.83385,24742.8662,10.62654
'39145','Scioto',32812,2.51,0.86359,61.61992,29.70809,66.53532,33.78531,50.40098,20.40222,31.91183,1.72234,23508.87032,7.25022
'26061','Houghton',34465,2.34,0.9446,60.86147,28.99408,65.0301,31.94296,51.1535,22.12669,31.86739,1.80646,24510.51381,0.99693
'54053','Mason',36683,2.43,0.90191,54.46536,22.60278,56.50302,24.444,47.19432,16.03274,31.86257,1.85923,26802.66438,0.62907
'16031','Cassia',40134,2.87,1.11259,56.65281,24.79645,61.00885,28.63503,47.13786,16.41181,31.85636,1.99898,28268.30421,0.96644
'51089','Henry',33642,2.35,0.91907,60.53372,28.681,63.6058,31.60404,50.83993,19.45748,31.85273,1.77839,23331.67567,7.26994
'29059','Dallas',42328,2.39,1.07464,56.58287,24.73341,58.68928,26.59227,47.11751,16.38045,31.84946,2.04327,31156.90713,0.27572
'05111','Poinsett',37576,2.52,1.05349,55.62256,23.77747,59.6427,27.55868,47.67009,16.29762,31.84509,1.93682,27695.17888,5.5956
'54105','Wirt',41687,2.39,0.97621,51.78679,19.97301,53.05773,21.15174,46.21376,14.80433,31.81378,2.02761,29974.74894,0
'47127','Moore',40780,2.5,0.99922,59.92184,28.11206,62.2718,30.33396,50.26649,18.98285,31.80978,2.01504,29123.16068,0.42645
'22001','Acadia',37261,2.75,1.0705,57.32041,25.51385,61.23946,28.94225,48.2758,17.60158,31.80656,1.9015,27719.56498,4.17111
'32023','Nye',41181,2.42,0.76252,64.6984,32.90265,67.90573,36.33671,56.5234,24.14972,31.79575,1.93398,28823.49629,0
'51169','Scott',37749,2.31,0.93938,56.53695,24.75094,59.6059,27.67506,46.24266,14.94245,31.78601,1.91351,27431.28935,1.60264
'12093','Okeechobee',38339,2.84,1.0845,64.87758,33.09232,67.85763,35.92527,55.0774,23.77594,31.78525,1.91192,28077.3396,5.65146
'16041','Franklin',46817,3.08,1.35621,57.16797,25.43446,59.90886,28.13125,45.57189,14.02496,31.73351,2.25894,33962.76658,0
'21203','Rockcastle',39689,2.47,1.08884,57.20083,25.47105,59.85229,28.01234,47.42058,16.0972,31.72978,1.99911,29300.02287,1.20917
'26107','Mecosta',35887,2.34,0.82991,64.06873,32.35773,68.40173,35.86425,52.11778,22.68631,31.711,1.8188,26267.23145,2.50259
'38075','Renville',47998,2.33,1.20832,48.81248,17.16838,50.40834,18.74279,43.80207,12.22533,31.6441,2.31998,34789.95088,0
'37161','Rutherford',35364,2.39,0.88425,59.78142,28.15017,63.76752,31.81629,49.61751,18.80214,31.63126,1.80098,25276.69882,4.84527
'28109','Pearl River',40038,2.64,0.99409,62.38708,30.77286,65.41007,33.45543,51.69293,21.28296,31.61422,1.96227,28993.46177,2.45491
'21177','Muhlenberg',36750,2.43,0.8401,56.10142,24.51106,58.46336,26.62895,46.97063,16.32371,31.59036,1.86651,26621.31783,0.93948
'29045','Clark',41643,2.39,1.01161,53.0549,21.51707,55.48404,23.74877,45.36802,14.455,31.53782,2.01744,29883.30389,0
'13213','Murray',41111,2.86,1.20739,57.13228,25.60098,59.79319,28.11838,50.11912,18.96607,31.5313,2.0179,28648.5423,5.52185
'17071','Henderson',42140,2.35,1.03822,55.62872,24.12076,58.47994,26.91308,45.27725,13.98314,31.50796,2.03286,30327.34264,0.29419
'20143','Ottawa',45597,2.46,1.22442,55.50395,23.99875,57.81568,26.09566,45.09567,14.55769,31.5052,2.16471,33420.82146,0
'39053','Gallia',36683,2.43,0.90191,61.66268,30.15994,66.3461,34.45817,49.02934,18.56564,31.50274,1.87496,26405.55422,2.43096
'48253','Jones',42286,2.46,1.08579,54.46759,23.0025,56.58502,25.07193,46.58414,15.29771,31.46509,2.06983,30486.93845,6.15333
'28075','Lauderdale',32281,2.41,0.90914,62.77176,31.31729,68.1776,35.68674,52.2726,22.83099,31.45447,1.7221,22131.68536,13.11882
'21125','Laurel',36787,2.64,0.99422,58.98423,27.55581,62.66241,30.87801,48.41045,18.00537,31.42842,1.88766,26012.88631,5.05072
'54015','Clay',42795,2.39,0.97496,55.1615,23.7539,58.025,26.50535,43.92716,12.95914,31.4076,2.04577,30536.07139,0.19235
'35017','Grant',36591,2.34,0.85365,59.55084,28.17937,62.66986,30.94347,49.10356,18.92095,31.37147,1.86524,26469.07689,0.79004
'04011','Greenlee',43714,2.87,0.95347,46.70844,15.33704,55.86309,20.82477,38.62624,10.49218,31.3714,2.08512,29224.37726,0
'05087','Madison',45466,2.59,1.15832,53.67555,22.30729,56.40116,24.83627,45.34909,14.58151,31.36826,2.18257,33180.90779,2.33059
'41015','Curry',37469,2.14,0.74421,68.66421,37.29944,74.35908,42.76993,54.82343,24.00397,31.36477,1.83565,25766.36272,0.41471
'22119','Webster',35999,2.42,0.91753,57.94882,26.59831,62.5567,30.64025,48.36643,18.19282,31.35051,1.82727,26122.5846,3.08967
'38049','McHenry',47998,2.33,1.20832,51.67966,20.33422,54.34661,22.99623,42.78677,11.45785,31.34543,2.33384,33836.52319,0
'48077','Clay',44064,2.47,1.11362,56.30289,24.96274,57.94628,26.52654,46.16731,15.31806,31.34015,2.11686,32229.90755,1.47059
'12065','Jefferson',44129,2.41,1.08777,59.63608,28.36065,62.52337,31.25606,49.83725,18.53425,31.27543,2.07852,31422.25002,1.3079
'48065','Carson',46384,2.65,1.24089,52.65324,21.39551,53.57355,22.39743,47.33044,15.60068,31.25773,2.18986,34427.88129,0.29024
'17065','Hamilton',40437,2.39,0.94571,57.54157,26.2896,60.47879,29.00652,42.45935,12.3386,31.25197,1.98005,28015.90512,12.27776
'21075','Fulton',38013,2.45,1.00162,51.77252,20.53478,55.98312,24.4136,44.25188,13.60672,31.23775,1.89653,27440.40117,0.3484
'29105','Laclede',37294,2.44,1.0312,57.09812,25.88139,60.4121,28.52509,49.04446,19.45663,31.21674,1.89404,26319.53189,2.27914
'29173','Ralls',41990,2.4,1.05612,55.89825,24.69196,57.78862,26.50501,47.39783,16.53925,31.20628,2.02219,29651.74561,0.14545
'48249','Jim Wells',37020,2.9,1.1038,64.1818,32.98776,69.0544,37.33589,50.79606,21.04283,31.19404,1.88871,26521.55346,7.61373
'31093','Howard',46066,2.53,1.23677,56.13967,24.96679,58.90508,27.67897,46.16612,15.18521,31.17288,2.16777,33341.07238,0
'13145','Harris',41323,2.48,0.9797,65.65132,34.48185,67.08182,35.93387,54.64815,23.31319,31.16947,1.9887,28767.51131,1.47548
'31051','Dixon',45542,2.54,1.20542,53.24474,22.12162,55.73666,24.38161,44.87316,14.52924,31.12312,2.15088,32712.68744,0.28383
'47131','Obion',38013,2.45,1.00162,55.26426,24.14426,59.48399,27.71953,45.56986,15.93043,31.12,1.90639,27052.72317,0.79236
'28085','Lincoln',38405,2.56,0.96319,57.86524,26.75188,61.08073,29.58316,46.8015,17.01012,31.11336,1.91753,27947.22285,3.13154
'48481','Wharton',41148,2.72,1.22747,58.05632,26.95295,62.07347,30.5323,48.99103,18.87561,31.10337,1.98064,29486.92692,10.50968
'37003','Alexander',40346,2.57,1.08841,58.16111,27.07173,60.60057,29.48583,48.43588,17.44761,31.08938,1.9614,27559.58521,7.34762
'47079','Henry',36836,2.33,0.901,56.19051,25.10993,58.60885,27.19589,47.9546,18.00598,31.08058,1.86457,25847.80722,2.80934
'13275','Thomas',35797,2.5,0.90194,63.98801,32.93753,70.37949,38.73973,53.66192,23.56345,31.05049,1.82632,24503.74939,7.01001
'13233','Polk',38646,2.77,1.08547,58.88158,27.83378,62.43756,31.00146,50.38119,20.26159,31.0478,1.9084,27487.45206,7.05863
'37171','Surry',37294,2.44,1.03091,59.65254,28.60477,63.55683,32.27579,48.37762,18.00349,31.04777,1.85982,26229.70449,6.44443
'12023','Columbia',38214,2.62,0.93578,61.02528,29.98972,64.51253,33.05363,52.27221,22.29924,31.03556,1.89703,26745.50892,3.80997
'21149','McLean',42799,2.46,1.03999,52.55388,21.5744,55.01038,23.92721,44.74475,14.09488,30.97948,2.04013,30104.89882,0.96525
'01121','Talladega',36948,2.52,0.94407,59.65398,28.69185,63.55192,32.21452,49.13608,19.18655,30.96213,1.84736,26556.31855,4.01896
'16065','Madison',38565,3.3,1.34457,60.09617,29.13836,68.25477,35.39168,51.26616,22.37041,30.95782,1.95445,26579.97251,5.59632
'29175','Randolph',36458,2.5,0.94376,56.82836,25.91871,59.83419,28.33911,48.46045,19.18056,30.90965,1.84247,25321.53254,3.00734
'47035','Cumberland',36813,2.37,0.84633,58.92107,28.02199,61.40662,30.16482,49.51572,19.91351,30.89907,1.85859,25580.05027,2.81208
'47161','Stewart',44415,2.6,1.09941,57.53697,26.64868,59.49404,28.5271,49.20605,18.65256,30.88829,2.09249,31471.03913,1.16815
'16011','Bingham',44128,3.08,1.23418,55.55293,24.69216,58.25499,27.15639,44.78324,14.87041,30.86077,2.09805,30655.9457,0.1831
'13177','Lee',36828,2.58,0.99493,62.85151,32.01417,66.14012,35.16263,51.36691,21.01897,30.83734,1.87859,24834.40244,6.38754
'21217','Taylor',35378,2.43,0.92897,55.66739,24.83628,59.26744,27.67226,47.72906,18.58278,30.8311,1.8142,23986.99188,5.03355
'21061','Edmonson',43088,2.48,1.13723,54.44888,23.61979,57.0875,26.25493,46.45245,15.63392,30.82909,2.05347,29869.34475,26.2023
'47003','Bedford',38550,2.69,1.07558,57.91185,27.08704,61.88075,30.33319,49.24705,20.00012,30.82481,1.92196,27035.55442,5.51607
'47141','Putnam',34505,2.43,0.96534,61.27307,30.44938,67.21044,35.48321,50.67842,21.46701,30.82369,1.76665,23409.1117,8.82284
'22115','Vernon',42554,2.68,1.17748,53.29244,22.49085,56.51655,24.69942,49.13312,19.64165,30.80159,2.02957,30054.65857,4.79933
'47089','Jefferson',37656,2.51,1.01247,58.62687,27.8356,61.69082,30.70682,49.52134,19.30284,30.79127,1.87028,26472.68904,3.61241
'47107','McMinn',37146,2.45,0.95284,59.03199,28.26357,62.47718,31.47209,48.55867,18.50972,30.76842,1.85246,25943.94187,4.27175
'13169','Jones',40746,2.63,1.04019,62.88602,32.15306,65.51955,34.72878,51.81233,21.3225,30.73295,1.95314,27622.94455,2.64034
'40013','Bryan',37230,2.43,0.99115,56.05201,25.33238,59.60768,28.12261,48.99751,19.79651,30.71963,1.86813,25725.37639,3.67796
'04009','Graham',43714,2.87,0.95347,55.17632,24.4996,58.28854,27.5657,47.1692,16.61115,30.67672,2.00733,29082.27548,1.36891
'13033','Burke',44354,2.59,1.07396,53.15347,22.5092,56.67701,25.52608,44.23129,14.86997,30.64427,2.07313,30802.65751,0.57201
'48353','Nolan',37102,2.52,1.10162,55.88025,25.23733,60.35185,29.31843,46.3216,16.51343,30.64292,1.85774,26165.63794,2.37991
'13277','Tift',36847,2.68,1.11521,59.37419,28.73666,64.51022,33.09086,49.87724,20.6854,30.63752,1.86001,24812.11097,5.30237
'20037','Crawford',35286,2.41,1.05609,58.88265,28.24791,63.33898,31.74904,50.6268,21.76166,30.63475,1.79658,23800.14498,3.96737
'29147','Nodaway',38621,2.43,1.1583,55.06755,24.43921,60.74602,28.97627,46.34087,17.46667,30.62833,1.92269,26780.50465,0.52254
'28131','Stone',45353,2.64,1.14301,56.22637,25.61455,58.57226,27.88465,48.17018,17.81861,30.61182,2.13227,32163.11526,1.8465
'13299','Ware',36151,2.61,0.97762,55.88979,25.28207,59.50403,28.42091,48.51663,18.87875,30.60772,1.81571,24439.85325,5.3629
'01085','Lowndes',46404,2.52,1.07612,56.38505,25.78938,59.57477,28.92328,46.61557,16.19084,30.59568,2.17095,33067.218,0.80501
'20149','Pottawatomie',43104,2.54,1.21701,57.88294,27.29485,60.51971,29.81589,46.67801,16.58172,30.58809,2.03558,29816.73848,0.88896
'35041','Roosevelt',37762,2.74,1.04225,54.92704,24.34732,59.12853,27.58005,47.77866,18.84718,30.57972,1.92209,25852.27664,1.29337
'05139','Union',36464,2.46,0.92769,56.62847,26.05793,60.03552,28.67525,48.19655,19.58044,30.57055,1.84995,25029.01373,5.2349
'54055','Mercer',33352,2.42,0.85357,56.82767,26.26604,59.53167,28.75158,49.15458,19.21289,30.56163,1.70973,21892.99232,7.5652
'31139','Pierce',45400,2.44,1.18988,56.01677,25.4581,58.65766,28.09477,43.52312,12.98444,30.55867,2.11994,31763.9654,0
'47117','Marshall',40435,2.53,1.06469,58.24507,27.68852,61.31423,30.37194,49.20003,19.7803,30.55655,1.9122,27834.11993,6.2023
'01095','Marshall',37661,2.62,1.05739,57.8496,27.29689,61.6139,30.70286,47.93843,18.32917,30.55271,1.8806,26324.9476,5.29781
'17077','Jackson',32169,2.29,0.98955,61.9016,31.3614,69.28623,36.96021,53.08218,24.67476,30.54021,1.67042,20923.20547,20.63966
'16039','Elmore',43089,2.75,1.23372,56.90399,26.36666,60.31782,29.82356,49.8183,19.19158,30.53733,2.00182,30040.39461,4.10218
'18119','Owen',39915,2.39,1.04183,57.33116,26.7994,59.33979,28.65355,48.1003,18.27851,30.53175,1.94123,28240.95888,3.32479
'16015','Boise',50998,2.65,1.14641,55.26621,24.73696,57.60507,27.20769,47.52997,16.56456,30.52924,2.32403,36342.04541,0.13558
'13129','Gordon',40916,2.77,1.18479,58.66328,28.14073,62.84199,31.92334,49.32374,19.68649,30.52255,1.95502,27388.62776,9.99445
'48009','Archer',44064,2.47,1.11362,57.25256,26.73229,60.29684,29.80504,44.19947,13.55718,30.52026,2.08142,31033.53608,0.75052
'54099','Wayne',36607,2.42,0.9362,56.31002,25.88322,58.86368,28.11527,47.93739,18.56507,30.4268,1.80865,24916.70588,4.95844
'01043','Cullman',38567,2.51,1.01304,57.67096,27.2555,60.93145,30.17918,48.03186,18.6121,30.41546,1.90187,27100.49322,4.45132
'48115','Dawson',33623,2.58,0.81437,57.38323,26.97281,59.89546,29.78774,49.53748,18.18173,30.41042,1.729,22540.14287,2.98279
'54077','Preston',39749,2.42,1.05757,53.89819,23.49962,55.93071,25.4455,44.2029,14.21759,30.39857,1.95389,27154.48468,6.28407
'48465','Val Verde',36993,3.17,1.25736,58.93816,28.56768,63.05499,32.43882,51.03533,21.13647,30.37049,1.90467,24689.50751,2.20932
'45071','Newberry',41815,2.54,1.09504,56.0599,25.69265,59.38762,28.48518,47.0216,18.10791,30.36726,1.96635,28229.81826,7.86359
'21221','Trigg',44415,2.6,1.09941,53.14897,22.80241,55.41504,24.85094,44.9161,15.35993,30.34656,2.0731,30619.42499,0.59559
'21139','Livingston',41288,2.37,0.96027,55.40523,25.06611,57.41034,27.09639,46.49128,16.04026,30.33912,1.9824,27379.97836,21.2672
'47045','Dyer',36856,2.48,0.98592,58.67028,28.34068,64.18985,33.14182,48.43264,19.43558,30.3296,1.83728,24948.33141,4.85962
'29167','Polk',42328,2.39,1.07464,55.41309,25.09411,58.99008,28.29755,46.20327,16.8461,30.31897,1.9779,29084.34915,0.96571
'13053','Chattahoochee',41323,2.48,0.9797,61.37395,31.05761,61.97343,29.44074,61.10036,31.79551,30.31634,1.8935,28660.73348,6.15641
'12129','Wakulla',44129,2.41,1.08777,60.84616,30.53645,62.32383,31.97386,53.2898,23.18597,30.30971,2.03658,30073.20672,0.93945
'22061','Lincoln',37354,2.59,1.02001,59.26871,28.9617,65.05472,33.81651,51.10648,22.1131,30.30701,1.87905,25415.93841,4.94863
'47051','Franklin',40780,2.5,0.99922,56.91293,26.63474,59.70304,29.23255,47.40408,17.78122,30.2782,1.93272,27457.21029,1.77653
'47059','Greene',36867,2.35,0.93474,56.82468,26.58014,60.19153,29.65203,47.12087,17.72648,30.24453,1.83319,24875.80388,5.1282
'16077','Power',44465,2.67,1.17458,55.44065,25.20514,59.35024,28.76612,44.73566,15.45471,30.2355,2.06942,30295.31862,0.86908
'26165','Wexford',40128,2.54,0.99497,61.09711,30.86891,64.51456,33.93073,48.33541,19.43526,30.2282,1.92356,26534.82971,2.53472
'16053','Jerome',41939,2.73,1.16678,56.00217,25.80222,59.83781,29.54745,49.01508,18.97983,30.19995,1.97529,28090.81231,0.81804
'22105','Tangipahoa',38957,2.73,1.07948,59.95036,29.76667,64.22872,33.6056,50.62147,21.39594,30.18369,1.9059,27152.03641,9.08999
'29209','Stone',39811,2.34,0.97484,56.94923,26.76752,59.35627,29.16131,49.33014,19.19039,30.18171,1.93022,27583.25526,0.12116
'01079','Lawrence',43470,2.51,1.06363,54.72816,24.54709,57.38056,27.11394,44.91593,15.05138,30.18106,2.04575,29841.87527,2.32867
'21091','Hancock',42799,2.46,1.03999,51.42711,21.25529,53.27152,22.97488,42.56268,12.99075,30.17182,2.00866,28930.77661,2.92212
'29111','Lewis',43261,2.4,1.09803,51.5687,21.397,54.11656,23.75798,43.42524,13.85082,30.17171,2.05439,28825.58707,2.31579
'31121','Merrick',46066,2.53,1.23677,53.37435,23.20513,56.5575,26.19808,44.65383,15.00568,30.16922,2.11586,31954.28211,0.12851
'17003','Alexander',42278,2.41,1.09927,53.13109,22.99891,56.35349,25.58744,45.07,16.52349,30.13218,1.95794,28964.54776,0.84618
'31047','Dawson',41783,2.68,1.2386,54.0831,23.95379,57.3461,26.98588,45.77953,16.23781,30.12932,2.01527,27220.99178,0
'40123','Pontotoc',37484,2.38,1.08822,55.68135,25.55303,60.51121,29.55728,46.59134,18.01687,30.12831,1.86861,25004.37639,3.85615
'54043','Lincoln',42795,2.39,0.97496,51.70036,21.57462,53.70818,23.52888,44.63182,14.69463,30.12574,1.98761,28847.62196,1.47573
'51071','Giles',41377,2.32,0.98323,55.04942,24.92814,57.81624,27.59624,45.32775,15.55334,30.12128,1.92825,27773.71151,0.41061
'13225','Peach',41014,2.72,1.03719,57.90384,27.78695,61.69676,31.52317,49.47484,19.48397,30.11689,1.92945,27193.79193,3.41746
'17165','Saline',35644,2.31,0.858,56.54708,26.43434,59.47346,28.96773,48.80891,19.73533,30.11274,1.74624,24255.70748,4.01539
'20043','Doniphan',43769,2.48,1.09057,54.93446,24.8231,58.47497,28.27044,44.20788,14.37875,30.11137,2.03536,29788.22535,3.39743
'36033','Franklin',42050,2.34,0.86013,57.74625,27.64569,62.04909,31.41658,46.34079,17.65024,30.10056,1.92269,27151.47708,1.31393
'41045','Malheur',41159,2.69,0.94153,57.43661,27.34447,62.84632,32.45841,47.56009,18.00796,30.09213,1.9169,25828.11449,4.55093
'31167','Stanton',45400,2.44,1.18988,53.12269,23.03558,54.69898,24.65455,47.51813,17.27926,30.08711,2.09608,31119.19005,0
'51191','Washington',37749,2.31,0.93938,59.41591,29.33627,63.06287,32.73971,48.92392,19.54484,30.07964,1.83961,25469.55538,5.02214
'21009','Barren',37350,2.46,1.00693,56.25523,26.17795,59.98695,29.3243,47.4376,18.74348,30.07728,1.86429,24737.11557,12.75345
'27021','Cass',44075,2.24,0.94002,59.99522,29.92213,62.72993,32.53188,46.27335,16.82725,30.0731,2.07012,30505.20574,0.25341
'54091','Taylor',37758,2.47,0.98494,55.55206,25.48334,58.33184,28.06783,45.37989,16.02576,30.06873,1.85934,25163.81606,0.04368
'29225','Webster',42328,2.39,1.07464,54.11646,24.06285,56.58941,26.22567,46.0277,16.9885,30.05362,1.96263,28795.36566,0.50529
'48277','Lamar',38015,2.57,1.053,56.96565,26.92204,61.03063,30.22504,48.00287,19.63932,30.04362,1.89429,25796.84676,4.82924
'06015','Del Norte',36118,2.56,0.76169,69.39371,39.35472,76.91991,45.9287,57.68001,29.12304,30.03899,1.75629,22398.18266,6.23702
'47073','Hawkins',37749,2.31,0.93938,56.49567,26.46439,59.51225,29.22497,46.88858,17.67261,30.03128,1.84071,25687.22403,2.61816
'42015','Bradford',40543,2.48,1.02916,58.07685,28.0497,62.33884,31.90498,45.39923,16.58185,30.02716,1.89695,26537.25428,5.30008
'48363','Palo Pinto',41095,2.63,1.06745,60.19418,30.16834,64.78939,34.17235,50.2951,21.54282,30.02584,1.95188,27705.63542,3.48229
'37029','Camden',45876,2.6,1.10372,63.00151,32.98011,65.57711,35.50606,48.26219,18.52493,30.0214,2.11256,30993.99929,3.05736
'48175','Goliad',47994,2.63,1.16473,51.81199,21.79503,53.16035,23.04452,45.30164,15.76202,30.01697,2.19092,33780.98389,31.58445
'29119','McDonald',45466,2.59,1.15832,50.52287,20.50757,52.52276,22.4686,45.79547,15.87204,30.0153,2.09645,31047.07414,0.80054
'13137','Habersham',40192,2.52,0.96307,59.44054,29.42679,63.48466,33.18239,47.89066,18.70093,30.01375,1.89271,26400.54523,5.74422
'40125','Pottawatomie',40085,2.65,1.07295,56.00396,26.00844,58.88651,28.34605,48.08978,19.5904,29.99552,1.88939,26584.59324,6.62509
'37103','Jones',43534,2.36,0.97971,55.66344,25.69249,59.38472,29.39958,46.04686,16.11258,29.97095,2.0425,28547.08508,24.2716
'48049','Brown',38832,2.67,1.03497,56.09699,26.12661,59.88281,29.10627,46.13195,18.28355,29.97038,1.92208,26433.89447,3.4064
'13219','Oconee',40627,2.65,1.13154,65.33813,35.37022,68.18334,38.15859,51.73862,22.04239,29.96791,1.94032,26112.57545,10.03679
'35057','Torrance',48107,2.52,1.11624,54.3883,24.42884,56.13611,26.17939,46.30639,16.33424,29.95946,2.19695,33690.23467,1.21766
'26007','Alpena',36695,2.21,0.8646,60.55166,30.60479,64.2768,33.91619,45.10275,16.87175,29.94687,1.8041,24566.00187,3.62623
'13025','Brantley',46440,2.52,1.07015,54.05896,24.11248,55.88912,25.91552,43.42036,13.6315,29.94648,2.11632,31600.38568,0.57391
'12055','Highlands',34946,2.42,0.78481,64.37204,34.42675,66.65853,36.49962,55.27145,26.17645,29.94528,1.69252,23300.14741,2.59717
'48025','Bee',40278,2.65,0.67517,57.2731,27.33081,61.5456,30.67649,48.57986,20.52337,29.94229,1.86799,27805.85116,0.36241
'51011','Appomattox',44560,2.41,1.06889,53.2795,23.34939,56.36413,26.27907,43.5362,14.09549,29.93012,2.05011,29940.60726,7.09664
